LogEntry{timestamp=2024-01-01T00:05:48.427, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_6868'}
LogEntry{timestamp=2024-05-09T12:47:53.112, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_3470'}
LogEntry{timestamp=2024-09-01T22:30:36.636, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_1931'}
LogEntry{timestamp=2024-05-11T00:14:24.035, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8381'}
LogEntry{timestamp=2024-02-17T04:30:48.681, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_3274'}
LogEntry{timestamp=2024-07-13T08:08:36.578, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_8911'}
LogEntry{timestamp=2024-09-03T08:32:34.110, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_2364'}
LogEntry{timestamp=2024-03-08T16:57:16.848, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_4774'}
LogEntry{timestamp=2024-02-21T22:32:30.705, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_2491'}
LogEntry{timestamp=2024-09-06T21:20:29.199, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_1177'}
LogEntry{timestamp=2024-03-07T02:22:47.724, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_3797'}
LogEntry{timestamp=2024-10-02T02:09:25.622, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_5600'}
LogEntry{timestamp=2024-09-29T05:09:55.572, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_5226'}
LogEntry{timestamp=2024-06-28T04:12:33.350, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_8637'}
LogEntry{timestamp=2024-03-27T20:32:05.768, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_2245'}
LogEntry{timestamp=2024-06-30T22:01:47.460, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_5380'}
LogEntry{timestamp=2024-05-22T22:51:52.470, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_5395'}
LogEntry{timestamp=2024-06-08T18:41:45.403, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_7384'}
LogEntry{timestamp=2024-06-09T19:55:23.751, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_4043'}
LogEntry{timestamp=2024-06-08T04:31:44.094, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_9889'}
LogEntry{timestamp=2024-01-11T06:14:12.537, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_7621'}
LogEntry{timestamp=2024-05-24T22:50:04.329, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_8472'}
LogEntry{timestamp=2024-03-22T00:01:16.912, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_6700'}
LogEntry{timestamp=2024-07-03T13:16:35.663, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_5215'}
LogEntry{timestamp=2024-03-28T21:53:52.587, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3381'}
LogEntry{timestamp=2024-10-07T22:17:52.158, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_8334'}
LogEntry{timestamp=2024-07-10T18:43:05.591, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_8015'}
LogEntry{timestamp=2024-04-23T15:59:08.652, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_4954'}
LogEntry{timestamp=2024-03-20T22:20:01.308, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_5336'}
LogEntry{timestamp=2024-10-08T07:55:46.595, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_3560'}
LogEntry{timestamp=2024-09-01T15:15:15.110, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_5924'}
LogEntry{timestamp=2024-04-03T02:32:47.680, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_6221'}
LogEntry{timestamp=2024-06-29T05:11:23.530, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_4206'}
LogEntry{timestamp=2024-01-30T10:10:39.888, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_3257'}
LogEntry{timestamp=2024-01-28T01:30:57.429, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_1283'}
LogEntry{timestamp=2024-09-24T12:20:34.527, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_2310'}
LogEntry{timestamp=2024-06-12T08:23:04.278, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_5576'}
LogEntry{timestamp=2024-03-26T04:25:38.130, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7235'}
LogEntry{timestamp=2024-02-07T17:05:26.484, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_2621'}
LogEntry{timestamp=2024-01-19T19:17:31.120, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_6824'}
LogEntry{timestamp=2024-07-03T11:24:40.509, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_4061'}
LogEntry{timestamp=2024-03-12T13:10:53.661, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3264'}
LogEntry{timestamp=2024-10-13T12:16:18.933, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_8258'}
LogEntry{timestamp=2024-06-03T20:15:06.195, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_9734'}
LogEntry{timestamp=2024-05-25T21:00:01.348, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_8943'}
LogEntry{timestamp=2024-05-29T10:18:56.985, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_7974'}
LogEntry{timestamp=2024-04-17T04:33:23.592, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_8709'}
LogEntry{timestamp=2024-05-29T11:36:14.248, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_3610'}
LogEntry{timestamp=2024-08-23T19:22:30.626, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_4736'}
LogEntry{timestamp=2024-07-28T08:31:13.638, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_5529'}
LogEntry{timestamp=2024-06-12T05:41:34.685, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_8008'}
LogEntry{timestamp=2024-06-16T04:22:45.975, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_6041'}
LogEntry{timestamp=2024-09-28T14:20:09.846, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_5933'}
LogEntry{timestamp=2024-08-06T17:03:58.720, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_9953'}
LogEntry{timestamp=2024-09-10T22:23:49.536, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_7617'}
LogEntry{timestamp=2024-05-01T12:47:06.830, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8567'}
LogEntry{timestamp=2024-07-10T12:07:06.240, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_7958'}
LogEntry{timestamp=2024-08-22T22:46:29.851, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_4093'}
LogEntry{timestamp=2024-07-19T19:04:16.278, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_4417'}
LogEntry{timestamp=2024-03-30T12:53:37.952, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_1145'}
LogEntry{timestamp=2024-02-23T16:59:26.003, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_7104'}
LogEntry{timestamp=2024-07-06T06:51:14, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_2003'}
LogEntry{timestamp=2024-05-03T05:40:10.204, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_1451'}
LogEntry{timestamp=2024-09-12T09:41:46.080, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_4462'}
LogEntry{timestamp=2024-08-06T20:17:00.330, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_2145'}
LogEntry{timestamp=2024-08-13T00:46:17.928, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_1190'}
LogEntry{timestamp=2024-01-22T16:02:46.920, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_6928'}
LogEntry{timestamp=2024-09-28T20:36:00.446, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_5955'}
LogEntry{timestamp=2024-07-14T11:32:07.616, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_5073'}
LogEntry{timestamp=2024-06-03T13:37:19.272, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_9370'}
LogEntry{timestamp=2024-05-15T03:15:31.767, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_9271'}
LogEntry{timestamp=2024-05-11T05:43:25.715, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_6903'}
LogEntry{timestamp=2024-04-26T23:51:20.304, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_5453'}
LogEntry{timestamp=2024-04-22T08:39:01.581, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8846'}
LogEntry{timestamp=2024-02-17T18:16:57.240, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_9294'}
LogEntry{timestamp=2024-01-09T07:57:18.855, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_7952'}
LogEntry{timestamp=2024-02-06T05:35:36.234, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_9650'}
LogEntry{timestamp=2024-08-25T11:59:29.668, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_9034'}
LogEntry{timestamp=2024-03-02T11:42:28.280, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_3217'}
LogEntry{timestamp=2024-09-08T11:50:56.646, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_6842'}
LogEntry{timestamp=2024-07-16T23:41:56.895, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_5903'}
LogEntry{timestamp=2024-10-16T10:44:25.026, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_1582'}
LogEntry{timestamp=2024-09-20T01:51:23.020, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_7640'}
LogEntry{timestamp=2024-07-11T21:03:57.396, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_5847'}
LogEntry{timestamp=2024-05-22T16:34:54.308, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_9249'}
LogEntry{timestamp=2024-09-26T04:40:49.500, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_7243'}
LogEntry{timestamp=2024-05-29T16:28:47.758, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_8300'}
LogEntry{timestamp=2024-06-13T20:21:03.712, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_5298'}
LogEntry{timestamp=2024-10-07T22:21:45.666, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_7151'}
LogEntry{timestamp=2024-08-24T00:14:07.872, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_2665'}
LogEntry{timestamp=2024-08-08T00:20:00.930, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_9633'}
LogEntry{timestamp=2024-02-25T10:55:01.995, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_8192'}
LogEntry{timestamp=2024-03-19T10:25:07.808, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_4514'}
LogEntry{timestamp=2024-01-15T08:32:28.680, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_8807'}
LogEntry{timestamp=2024-07-03T02:57:27.807, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_4834'}
LogEntry{timestamp=2024-05-20T15:31:21.540, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_1650'}
LogEntry{timestamp=2024-02-27T18:28:37.020, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3831'}
LogEntry{timestamp=2024-04-20T19:29:48.448, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_1905'}
LogEntry{timestamp=2024-01-14T06:15:29.930, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_1986'}
LogEntry{timestamp=2024-04-17T14:06:32.751, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_1984'}
LogEntry{timestamp=2024-08-31T20:21:12.018, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_2093'}
LogEntry{timestamp=2024-07-14T19:48:51.174, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_5664'}
LogEntry{timestamp=2024-05-13T04:07:32.968, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_3931'}
LogEntry{timestamp=2024-05-24T17:19:47.870, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_3662'}
LogEntry{timestamp=2024-05-08T06:52:16.228, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_6271'}
LogEntry{timestamp=2024-07-17T11:24:45, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_6340'}
LogEntry{timestamp=2024-10-02T05:11:20.401, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6093'}
LogEntry{timestamp=2024-03-15T19:22:14.640, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_1457'}
LogEntry{timestamp=2024-08-11T03:01:27.705, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_4694'}
LogEntry{timestamp=2024-08-15T09:29:29.525, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_8296'}
LogEntry{timestamp=2024-01-20T09:10:49.550, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_3107'}
LogEntry{timestamp=2024-02-03T16:47:16.866, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_6716'}
LogEntry{timestamp=2024-09-18T01:55:43.480, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_4515'}
LogEntry{timestamp=2024-05-07T07:32:53.590, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_7480'}
LogEntry{timestamp=2024-01-26T16:56:43.224, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_2393'}
LogEntry{timestamp=2024-02-21T11:57:15.207, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_6716'}
LogEntry{timestamp=2024-04-01T11:41:53.052, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_5827'}
LogEntry{timestamp=2024-01-21T10:11:44.178, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_2410'}
LogEntry{timestamp=2024-06-12T13:22:08.472, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_5171'}
LogEntry{timestamp=2024-03-23T18:57:31.635, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_9508'}
LogEntry{timestamp=2024-05-09T11:16:36.420, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_5560'}
LogEntry{timestamp=2024-03-26T07:29:13.482, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_6837'}
LogEntry{timestamp=2024-03-09T22:06:28.146, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_8308'}
LogEntry{timestamp=2024-01-13T12:35:03.372, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8311'}
LogEntry{timestamp=2024-09-09T09:09:33.220, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_8138'}
LogEntry{timestamp=2024-04-04T03:34:45.975, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_8418'}
LogEntry{timestamp=2024-04-13T18:40:58.640, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_4455'}
LogEntry{timestamp=2024-08-12T17:23:44.348, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_8512'}
LogEntry{timestamp=2024-06-21T20:31:11.360, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_6156'}
LogEntry{timestamp=2024-10-08T03:42:05.012, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_5953'}
LogEntry{timestamp=2024-08-31T08:50:31.396, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7795'}
LogEntry{timestamp=2024-05-02T03:52:46.684, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_2201'}
LogEntry{timestamp=2024-09-06T06:39:52.092, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_2589'}
LogEntry{timestamp=2024-08-15T05:41:41.346, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_5062'}
LogEntry{timestamp=2024-03-24T23:42:26.313, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_3375'}
LogEntry{timestamp=2024-03-23T05:15:40.122, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6471'}
LogEntry{timestamp=2024-04-25T02:30:10.305, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_7734'}
LogEntry{timestamp=2024-04-16T09:44:15.387, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_2678'}
LogEntry{timestamp=2024-09-06T01:05:54.072, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_4133'}
LogEntry{timestamp=2024-06-17T00:52:34.520, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_5921'}
LogEntry{timestamp=2024-08-23T02:21:49.806, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_9348'}
LogEntry{timestamp=2024-08-05T19:13:28.196, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_9810'}
LogEntry{timestamp=2024-09-01T17:37:28.268, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_8987'}
LogEntry{timestamp=2024-02-25T09:09:23.922, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3018'}
LogEntry{timestamp=2024-07-18T06:01:36.528, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_7977'}
LogEntry{timestamp=2024-03-22T13:59:19.140, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_9586'}
LogEntry{timestamp=2024-02-09T22:36:24.109, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_3212'}
LogEntry{timestamp=2024-10-12T21:15:12.095, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_2660'}
LogEntry{timestamp=2024-09-23T01:29:16.834, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_2230'}
LogEntry{timestamp=2024-01-14T15:56:09.978, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_9695'}
LogEntry{timestamp=2024-02-17T03:33:07.511, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_8546'}
LogEntry{timestamp=2024-05-06T22:54:24.096, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_3495'}
LogEntry{timestamp=2024-09-08T06:37:29.490, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_5461'}
LogEntry{timestamp=2024-07-31T03:17:46.650, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_8593'}
LogEntry{timestamp=2024-08-22T15:04:41.264, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6872'}
LogEntry{timestamp=2024-03-13T18:22:16.033, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_1489'}
LogEntry{timestamp=2024-08-15T13:36:56.419, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_3742'}
LogEntry{timestamp=2024-02-28T02:07:14.310, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_6350'}
LogEntry{timestamp=2024-05-23T19:10:25.678, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_2374'}
LogEntry{timestamp=2024-07-02T21:41:59.264, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6532'}
LogEntry{timestamp=2024-08-13T04:53:11.400, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_2963'}
LogEntry{timestamp=2024-01-09T18:03:53.968, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_3802'}
LogEntry{timestamp=2024-04-05T21:06:53.200, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_4175'}
LogEntry{timestamp=2024-05-01T19:05:25.592, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_5505'}
LogEntry{timestamp=2024-03-19T16:44:39.256, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_5077'}
LogEntry{timestamp=2024-03-31T12:01:07.680, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_6979'}
LogEntry{timestamp=2024-07-15T05:06:39.843, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_3184'}
LogEntry{timestamp=2024-05-07T23:13:50.277, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_3343'}
LogEntry{timestamp=2024-09-07T13:07:59.010, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_5005'}
LogEntry{timestamp=2024-07-12T23:51:58.014, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_9758'}
LogEntry{timestamp=2024-06-27T02:59:10.200, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_9438'}
LogEntry{timestamp=2024-06-25T17:34:50.072, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_1238'}
LogEntry{timestamp=2024-06-16T15:15:24.530, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8537'}
LogEntry{timestamp=2024-01-09T16:58:49.375, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_2088'}
LogEntry{timestamp=2024-03-09T19:14:46.985, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_2242'}
LogEntry{timestamp=2024-04-15T13:58:48.355, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_8511'}
LogEntry{timestamp=2024-06-03T23:02:44.067, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_7327'}
LogEntry{timestamp=2024-03-31T21:42:21.254, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_6557'}
LogEntry{timestamp=2024-03-08T17:20:15.900, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_3198'}
LogEntry{timestamp=2024-03-19T04:19:34.488, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_2403'}
LogEntry{timestamp=2024-03-12T03:51:52.758, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_7023'}
LogEntry{timestamp=2024-09-05T04:41:00.876, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_5164'}
LogEntry{timestamp=2024-08-29T03:37:01.533, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_9653'}
LogEntry{timestamp=2024-10-15T03:10:47.712, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_5641'}
LogEntry{timestamp=2024-01-08T00:18:07.960, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6178'}
LogEntry{timestamp=2024-05-31T06:32:44.655, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_2045'}
LogEntry{timestamp=2024-10-15T22:22:02.784, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_3321'}
LogEntry{timestamp=2024-06-07T06:14:34.518, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_9511'}
LogEntry{timestamp=2024-09-07T04:20:16.026, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_5290'}
LogEntry{timestamp=2024-05-12T01:07:12.180, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_9431'}
LogEntry{timestamp=2024-02-11T00:00:39.030, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_2801'}
LogEntry{timestamp=2024-03-31T10:20:43.152, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_4666'}
LogEntry{timestamp=2024-08-28T09:54:18.900, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_6326'}
LogEntry{timestamp=2024-03-11T22:58:46.284, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_1328'}
LogEntry{timestamp=2024-10-05T08:23:30.133, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8101'}
LogEntry{timestamp=2024-07-19T18:54:11.736, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_2836'}
LogEntry{timestamp=2024-07-11T17:25:11.481, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_5612'}
LogEntry{timestamp=2024-04-03T03:56:49.875, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_5115'}
LogEntry{timestamp=2024-07-06T05:41:10.020, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_6336'}
LogEntry{timestamp=2024-03-23T08:29:06.240, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_1991'}
LogEntry{timestamp=2024-04-18T22:32:45.240, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_4808'}
LogEntry{timestamp=2024-05-25T02:23:52.004, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_9181'}
LogEntry{timestamp=2024-10-19T12:06:46.512, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_8561'}
LogEntry{timestamp=2024-03-24T06:59:13.736, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_2758'}
LogEntry{timestamp=2024-10-06T18:04:02.384, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_3327'}
LogEntry{timestamp=2024-07-22T11:31:12.200, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_5737'}
LogEntry{timestamp=2024-08-10T12:30:17.546, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_1039'}
LogEntry{timestamp=2024-02-15T19:46:44.860, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_5332'}
LogEntry{timestamp=2024-09-20T03:44:33, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_8310'}
LogEntry{timestamp=2024-03-02T18:58:51.793, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_5933'}
LogEntry{timestamp=2024-08-02T07:08:24.470, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_8057'}
LogEntry{timestamp=2024-05-10T13:14:03.128, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_3739'}
LogEntry{timestamp=2024-03-09T10:29:03.120, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_8780'}
LogEntry{timestamp=2024-07-08T06:42:25.685, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_3914'}
LogEntry{timestamp=2024-09-21T06:55:54.240, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_2891'}
LogEntry{timestamp=2024-06-02T09:52:28.440, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_9773'}
LogEntry{timestamp=2024-04-10T00:18:15.930, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_2376'}
LogEntry{timestamp=2024-09-17T16:38:56.789, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_3040'}
LogEntry{timestamp=2024-07-02T23:15:59.724, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_4806'}
LogEntry{timestamp=2024-02-18T21:25:14.906, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_1967'}
LogEntry{timestamp=2024-07-24T07:24:29.564, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_8849'}
LogEntry{timestamp=2024-10-19T11:59:58.793, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_5249'}
LogEntry{timestamp=2024-08-11T16:39:55.398, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_8386'}
